class,b,c,d,e,f,g,h,i,k,k,l,m,n,o,p
1,54,1,5.93,14970,0.003184576,-0.929972298,13.93864559,9.525809063,-12.45085414,34.95482303,33.67516618,67.8159465,0.468825899,5.502947196,167.2776984
1,54,1,5.95,14970,0.00304938,2.47237912,23.08713432,10.39851993,-11.02716985,17.79985817,34.26208166,68.8113186,0.508001289,5.694312252,214.0235462
1,54,1,5.97,14970,0.002968179,4.307752301,26.77225096,6.541802199,-8.916866674,17.33024351,39.18901175,163.6592396,0.630392711,4.943471504,132.9916736
1,54,1,5.65,15022,0.002119148,14.21771167,-0.149902991,29.20919821,-19.43604554,84.99719657,16.62637788,29.54770914,0.109698555,6.307337309,151.5680734
1,54,1,5.97,15022,0.002354696,4.895553788,7.52669042,32.38749871,-18.04302485,62.17546002,23.47420743,66.71020103,0.213620375,7.491341543,138.920003
1,54,1,5.83,15022,0.002745766,5.222608728,1.76891148,29.07975046,-17.87865093,56.03260226,18.62569489,79.43781612,0.189601067,7.585095819,146.465071
1,54,1,5.73,15022,0.003165433,7.83816956,3.82290562,32.19621519,-17.11960203,90.96349483,21.63968429,74.49714669,0.226352989,7.926381066,300.603761
1,54,1,5.77,15078,0.003449051,5.965412718,-1.645158042,13.14014766,-10.82480606,44.34398274,34.12271714,29.41217777,0.559931825,6.127046115,126.0842965
1,54,1,5.97,15078,0.003481036,-0.671174062,2.463196979,13.12969594,-10.87018407,30.91041884,39.14803329,45.81667443,0.687174691,5.384655011,107.6155787
1,54,1,4.89,15078,0.003772065,1.79027926,2.10412434,12.36843673,-11.37443492,30.76287252,36.45038834,42.95727947,0.458629695,5.205571038,110.966278
1,54,1,4.85,15078,0.00426271,-1.751025902,0.901247631,12.37056489,-8.622791606,24.89816978,34.47062259,47.27085227,0.345461801,5.866055412,128.8558988
1,54,1,5.95,15127,0.003236313,14.27533444,23.62462266,15.88475382,-14.42691378,45.92478334,32.63412156,57.86966918,0.398022163,5.903875844,97.37823316
1,54,1,5.71,15127,0.002565161,4.65434662,20.99161896,15.17327035,-16.99107269,24.52197863,29.23392245,98.60230052,0.617704569,5.420250532,80.88130738
1,54,1,5.97,15127,0.002288648,9.689593985,18.10745796,15.0625035,-15.87929672,22.47383332,35.53519784,39.29326955,0.509879703,4.313840625,155.3439725
1,54,1,5.97,15127,0.001842424,13.86005758,19.78084633,13.66290335,-13.13628293,25.0336889,30.10965963,61.75434154,0.569001705,4.354560625,131.7515504
1,54,1,5.87,15189,0.003545762,13.34373868,17.31794938,10.56880336,-12.35010995,26.88812754,25.22332912,55.06138735,0.387794169,5.638650626,179.3597028
1,54,1,4.53,15189,0.004077978,4.822515937,4.559340164,11.25454091,-11.58728387,32.51437204,30.03310647,58.85397932,0.39507736,5.145428799,234.3096035
1,54,1,5.11,15189,0.003960241,3.363965016,11.6901045,10.87291448,-8.941001731,21.50576343,30.85612976,82.47159649,0.528299719,4.516193983,198.5679584
1,54,1,5.81,15189,0.004154601,3.186145723,8.319752542,8.188494291,-9.151357782,24.9370098,35.29696278,91.56211301,0.649351649,4.669448602,212.3842245
1,54,1,5.95,15245,0.002592463,4.920909183,15.33669539,17.05257286,-17.98140579,30.90869255,31.1510773,51.63956498,0.672552062,5.771976598,171.1548822
1,54,1,5.97,15245,0.002479415,5.342275156,12.48267566,13.82706763,-16.40687661,65.0576282,33.27247349,88.21584157,0.555844174,4.824287965,191.6289289
1,54,1,5.95,15245,0.003000444,1.012629129,13.89020038,13.0313183,-15.08028709,47.90416066,35.00136429,78.72701934,0.365342945,6.119382471,213.1564138
1,54,1,5.97,15245,0.002587302,0.89047571,11.56709977,10.66981491,-14.60407413,36.70557029,39.50389321,85.55015438,0.743353661,5.885105189,183.8407937
1,54,1,5.95,15294,0.005016208,6.290186904,15.83191529,6.146119002,-9.874772723,20.44973072,42.064725,50.11931644,0.237081057,5.909155369,153.2964646
1,54,1,5.97,15294,0.002716495,5.582407929,21.13159227,6.090549758,-7.664550058,9.881833167,51.20743538,95.80814337,0.456136567,4.136742217,150.2379767
1,54,1,6.01,15294,0.003930898,3.769266517,24.10937763,6.309892108,-7.174982126,11.01377402,45.50814686,119.746321,0.600567547,3.826645439,189.5591043
1,54,1,5.97,15294,0.004037427,1.40908406,21.67646072,3.400448492,-7.352494236,8.473606803,48.4092045,109.5462842,0.358249207,4.05469498,204.0688689
1,54,1,5.97,15366,0.003300279,11.90228012,13.35910042,7.685443609,-8.915388132,15.11155788,35.77249077,42.16080727,0.609115516,4.896056723,95.39701903
1,54,1,5.97,15366,0.002776621,12.78229196,22.83448084,7.186931516,-7.268006661,14.83987541,32.06528276,102.3753104,0.693652429,5.462867566,210.3381931
1,54,1,6.01,15366,0.003334353,13.3127733,16.53932036,7.703105828,-9.453261074,19.76578017,39.98388449,62.79743953,0.53377026,4.610353681,113.6320962
1,54,1,5.93,15366,0.002592356,13.44164923,14.73715571,8.17027261,-8.251519527,17.83984054,41.21242176,57.76835993,0.555954308,5.10228846,157.0826447
1,54,1,5.97,15418,0.003007104,16.96850847,12.82304137,15.31814646,-10.25583267,29.61723055,36.56701032,33.06382774,0.468394274,4.870884319,86.17258865
1,54,1,6.09,15418,0.002515197,16.62562285,16.78064438,12.70801491,-10.50634064,39.50582609,37.89954394,50.75498896,0.553078225,4.991045386,126.0710779
1,54,1,5.87,15418,0.002911488,9.059727466,14.22685354,8.520369613,-7.485569265,18.34185553,32.29243621,55.57021365,0.522877145,5.673064716,115.5111976
1,54,1,5.87,15418,0.002668099,11.2187077,24.04966365,8.542981285,-10.0060667,16.47251955,34.8635036,97.62366742,0.44347389,5.188578638,90.6116474
1,54,1,6.01,15475,0.004057333,15.36044379,16.70007983,9.777610205,-11.54981833,19.26654831,33.46242593,54.30089472,0.472671928,5.470850156,115.2970394
1,54,1,6.01,15475,0.002788492,9.201235966,14.26958485,9.502118137,-12.19618004,19.79668637,39.216998,68.61117444,0.497500501,5.089009784,125.5368235
1,54,1,6.01,15475,0.002904741,12.56037618,27.96854055,8.509181227,-9.192549605,23.57041978,35.3940547,79.76126748,0.798007602,3.643926616,119.291956
1,54,1,5.97,15475,0.004089166,5.249293389,15.92079247,7.666947331,-10.38278806,18.99790233,37.71131288,52.48089826,0.543848895,6.472568274,131.5356913
1,54,1,5.47,15597,0.00332849,7.446345061,-1.861819435,11.99116079,-9.165479901,42.52723126,39.2995427,80.44105176,0.671146215,5.457095471,253.7544977
1,54,1,5.69,15597,0.0039706,6.140956977,3.452305523,11.15488011,-6.804349249,39.54973152,42.10577802,109.4416375,0.598276703,5.740501794,295.8685357
1,54,1,4.67,15598,0.004743783,2.110433852,-4.424428897,8.434451111,-7.276295192,21.71585121,43.8012586,46.22300448,0.522398222,4.400672321,155.1706262
1,54,1,4.57,15598,0.004726865,-2.213613048,0.567308883,6.002785946,-5.890886739,22.57264964,44.58267221,59.60640581,0.491131621,4.434153805,145.5771061
1,54,1,5.27,15598,0.004020224,0.943843463,1.955689084,9.114981052,-6.425954,22.36280313,41.7753652,73.23784687,0.285271827,4.431945109,150.4241645
1,54,1,5.95,15651,0.003125877,8.286534056,11.80948644,14.62172017,-12.36344966,33.96709141,36.35667853,43.34125959,0.099642084,6.536790519,177.6619355
1,54,1,5.97,15651,0.003804217,2.670270816,15.10944497,4.858774698,-6.903324942,9.480799613,47.78711076,140.8686408,0.216456004,5.766611741,113.284065
1,54,1,5.97,15651,0.002757825,2.54393646,11.47193798,7.334805479,-10.04060964,33.01192953,42.46332279,153.8283346,0.194303965,6.101631639,119.942431
1,54,1,5.97,15651,0.002814555,2.061219449,11.75175865,6.034735915,-8.782566733,13.22330795,43.92667918,131.9182887,0.111052963,4.029811851,136.8183667
1,54,1,5.01,15716,0.002943083,10.78507981,16.5782521,18.74378742,-14.74009638,41.58167542,28.9137084,35.95778566,0.125315973,6.016391133,104.7947879
1,54,1,5.97,15716,0.001923689,11.84197781,13.72530342,11.81501538,-12.2790195,18.80517191,33.64853199,45.47697459,0.138500821,6.727922226,130.8425725
1,54,1,6.01,15716,0.002011119,9.091732304,18.30818834,8.540065982,-11.08457178,15.76193607,37.5522953,53.90426471,0.142221373,6.463294369,118.1177463
1,54,1,5.97,15716,0.002340559,8.643339191,22.10663739,8.409113024,-11.63248156,16.925378,35.028427,51.17962691,0.128561811,6.561036609,145.4192449
1,54,1,4.21,15771,0.002518512,8.539809849,12.57749742,23.68576809,-15.31135701,57.16922614,28.30105114,60.63937389,0.416545642,5.104356946,195.5362924
1,54,1,5.97,15771,0.004096832,0.669748147,12.5512359,23.19275186,-12.86612421,50.35872238,28.42189054,86.05492116,0.499721959,5.154955182,157.358745
1,54,1,5.87,15771,0.00398465,5.322027304,9.445468838,14.9833742,-14.41948021,46.15113692,27.6186892,78.64691731,0.59752236,5.164139544,146.8249415
1,54,1,5.95,15771,0.003083011,7.178394838,7.732358877,13.80518554,-15.16266999,38.15753345,29.78783252,69.1564846,0.534115375,5.363496309,216.4525594
1,54,1,6.01,15781,0.00249288,10.41928714,10.25945485,9.400459757,-8.046225439,24.30639246,32.67888673,88.67441974,0.391437397,5.650803336,138.563512
1,54,1,6.21,15781,0.002772191,12.68274813,19.47606198,8.969674669,-7.353207547,28.77503852,40.0938065,71.41565487,0.775631087,4.900344443,127.3203017
1,54,1,5.95,15781,0.002641292,12.0599546,11.49734565,8.200819639,-11.01197741,15.70323542,39.48089567,70.84036948,0.582325558,4.129488915,90.95080271
1,54,1,6.29,15781,0.002771628,12.83226392,14.11591556,9.74216768,-7.157645985,23.1404226,38.87747919,80.14538637,0.496253564,5.660438594,122.7300078
1,54,1,5.01,15790,0.002740719,23.99024078,5.614307066,12.935441,-12.60913662,24.54422128,20.38046283,60.38995237,0.503713475,6.107098962,92.54881725
1,54,1,5.97,15790,0.002327014,22.21363672,-1.584968489,21.15499602,-10.08274249,49.45467058,28.06896545,68.84868712,0.255723953,5.890836987,152.0413493
1,54,1,5.93,15799,0.003549282,16.64539944,11.73349643,10.58712884,-8.364328646,45.25910063,30.72413209,37.54484864,0.60315784,4.86661245,103.4107361
1,54,1,5.97,15799,0.003662475,14.62064122,1.172431035,11.36609766,-9.62555981,19.99547824,34.77624974,74.02027206,0.617597836,4.759188838,72.55210765
1,54,1,5.69,15799,0.002788819,12.29622532,7.518663774,9.785202122,-11.14559599,17.25635308,38.82937593,73.77791833,0.566240588,5.284293061,88.85094539
1,54,1,5.97,15799,0.002313778,11.00180066,14.97877893,10.0587971,-8.634743511,28.24746569,35.08982122,91.0896307,0.445204347,5.225428155,94.71932246
1,54,1,5.97,15855,0.003474206,16.53604784,10.26473114,11.43293668,-9.480988501,43.68987929,30.34965353,26.34300239,0.451815252,4.860253281,154.7153339
1,54,1,5.97,15855,0.002809764,17.80629491,18.14656219,10.40305314,-9.288225819,20.69216047,27.32452499,49.65400514,0.468885878,5.394310098,123.3444191
1,54,1,5.97,15855,0.003657872,21.33229304,16.9107132,9.693038609,-6.007190507,16.62709197,29.62127916,83.80621718,0.333505897,5.404877879,135.5899747
1,54,1,5.95,15855,0.002712668,20.87267303,19.5368393,8.99193226,-7.941053077,13.98150705,32.53792587,67.1410587,0.388915769,4.878173799,138.6154965
1,54,1,5.75,15914,0.003612924,12.71615038,12.73474888,13.86770857,-14.91993874,21.33881148,32.35493469,59.65671109,0.618844596,3.9124703,103.9068048
1,54,1,5.83,15914,0.003085296,8.237161664,13.45798887,11.01364055,-13.25529772,20.58153918,36.95805622,68.69973551,0.449096587,5.187531499,102.7344657
1,54,1,5.93,15914,0.003160539,7.388878756,10.64510528,10.73869518,-11.49925573,29.26499642,30.43699429,62.75723367,0.57908078,6.285076441,114.8410521
1,54,1,6.01,15915,0.002312549,6.691218945,17.57984308,9.071974741,-12.63784578,18.44356232,38.82552658,28.71775776,0.268284832,4.970361844,115.5606149
1,54,1,5.97,15915,0.002183689,7.785993575,18.46871424,7.750019328,-9.961289298,19.77940521,40.62741683,47.37110447,0.479192623,5.672799892,105.1937981
1,54,1,5.97,15915,0.003053801,10.97653629,16.57562339,8.994495365,-12.03899025,16.16871946,40.99950133,39.25731866,0.575942856,4.665188185,119.0788052
1,54,1,5.97,15915,0.002516624,6.392407575,15.42099199,11.50989227,-12.640833,21.01465748,42.26108985,44.26433587,0.329211152,5.330407612,108.9681153
1,54,1,5.01,15971,0.002914588,15.2763959,10.57419011,17.47111307,-9.756912971,51.11472877,25.75122124,45.52986808,0.605683819,3.66100732,239.6001924
1,54,1,5.97,15971,0.003542347,7.451664569,15.105409,7.051107211,-9.64051406,23.20017997,28.35706092,67.41036826,0.467959598,4.993451902,186.6424281
1,54,1,5.93,15971,0.003022651,10.3316152,6.319366879,9.967646518,-10.47194552,34.57416834,28.07039913,59.37427553,0.461977872,5.154212298,244.4249887
1,54,1,5.95,15971,0.003277233,5.904617662,5.152047928,6.536398172,-8.232573893,24.60064755,32.75365872,89.62612136,0.415475842,5.350829254,164.5065884
1,54,1,5.97,16022,0.002065411,9.533555204,3.767472317,12.64404955,-15.3077412,31.74654709,33.6354808,30.57263787,0.185874115,5.375258887,171.7076067
1,54,1,5.97,16022,0.002796313,14.54224831,6.458513797,13.19286172,-15.68801713,34.009078,26.88651422,45.40220915,0.257728386,6.001206218,120.5331984
1,54,1,5.97,16022,0.002677248,10.72749572,3.058243049,20.61544907,-13.27146235,52.19607353,32.21794249,50.05512875,0.253622134,4.722961771,157.4097589
1,54,1,6.01,16022,0.002457803,8.998722534,5.707499467,12.41092834,-15.16679241,46.26940859,31.0138719,42.1131223,0.189804083,4.01758188,181.5409165
1,54,1,5.01,16082,0.003140085,14.06664934,17.22325171,8.03105987,-9.411599567,24.27497836,36.46249442,80.77281378,0.602275464,4.791087159,229.5752388
1,54,1,5.43,16082,0.002920505,10.23904447,11.92707749,11.98289254,-12.51199043,28.54614254,33.40456742,81.09123756,0.510795167,5.301231937,201.3157974
1,54,1,5.57,16082,0.003057948,10.0044579,21.63037475,4.919488096,-11.43955011,14.20059639,34.07110254,104.3654247,0.634238689,5.732072302,163.3465421
1,54,1,5.89,16128,0.003196966,13.32188615,16.65940449,7.745208734,-4.574998743,18.44618808,33.40575724,135.7596994,0.545565758,5.007603034,236.8215993
1,54,1,5.17,16128,0.00447991,12.2997678,12.54518589,4.850872536,-4.017171115,12.02082211,35.53734391,162.4774583,0.616427452,4.398262797,238.0365489
1,54,1,5.73,16128,0.00295738,9.884205433,19.37297612,5.709485518,-3.47208283,11.59951282,47.55941171,111.4243608,0.621589332,5.132082853,130.6693268
1,54,1,5.03,16129,0.003268055,14.4274117,12.28119432,6.93674447,-2.346915885,29.32876953,34.10548088,67.80577347,0.417733777,4.763972295,164.0764334
1,54,1,5.97,16129,0.003026323,7.15894227,18.48677541,4.735222678,-0.34551384,15.00698414,43.00839913,86.5327637,0.339704161,5.042870717,178.390393
1,54,1,4.85,16129,0.003104038,4.904140217,9.107092396,5.059642257,-0.540247687,10.11651984,39.55586034,121.0351128,0.593927986,4.631280807,266.9132892
1,54,1,5.79,16129,0.003130551,6.639977468,17.71056073,2.529091519,-0.138323307,10.69336176,34.363908,106.2758171,0.596266857,4.607606145,141.9712675
1,54,1,5.75,16140,0.002386944,9.97919557,10.31761212,17.98803766,-6.556633914,32.9694167,30.69408817,79.55362532,0.398336186,4.948587056,203.3103186
1,54,1,5.97,16140,0.002453736,6.859467133,15.08904272,16.2075928,-7.749487215,45.93459081,24.98321653,96.41476271,0.353985529,5.517605908,189.3143399
1,54,1,5.97,16140,0.002324725,10.48377381,11.09219026,20.66466817,-10.52444424,45.33331564,26.63672871,94.10906099,0.438543175,4.984130346,246.3781182
1,54,1,5.97,16140,0.002224274,12.33499515,11.74916609,15.49063203,-6.890586258,33.27141303,24.53141198,106.3709062,0.508618701,4.826943606,249.3267882
1,54,1,5.01,16144,0.003255005,18.90043288,11.56442209,7.216830955,-12.66994925,24.34953547,33.37730075,32.3199708,0.25999831,5.124410049,177.9569867
1,54,1,5.97,16144,0.002665687,16.50425167,19.43666056,7.37507382,-10.5592114,13.26232208,33.16545316,82.12101304,0.540956685,3.842814617,176.1963519
1,54,1,5.97,16144,0.002809098,17.42829366,14.83328986,10.68010338,-12.74258032,17.51271353,32.92926162,74.18640367,0.551865515,5.11838502,158.5282474
1,54,1,5.97,16144,0.003588738,14.26988201,16.73929068,7.896305095,-12.36854407,13.26565637,35.81209435,111.3188855,0.462433671,5.893516206,176.1061332
1,54,1,5.97,16154,0.002184337,20.7500268,18.05916483,31.33862162,-11.98656968,80.75187034,23.5314177,33.64756209,0.337589526,5.984872599,94.1980465
1,54,1,5.97,16154,0.002937825,6.996468448,16.43716922,20.88478203,-11.34872916,38.43211304,29.58238691,104.0826823,0.408682157,6.10624279,84.73554415
1,54,1,5.97,16154,0.00359609,15.70941893,18.68896984,18.77317232,-11.11369671,29.9137014,31.82779491,76.4673713,0.72768418,3.979363305,93.39335496
1,54,1,5.99,16154,0.002920439,14.47622194,18.40963064,20.00371479,-10.75509333,58.61978975,33.28452084,39.24306212,0.514334248,4.357595459,112.168418
1,54,1,6.01,16198,0.003332977,11.77423343,7.743639122,6.60410591,-8.173334904,15.9607129,40.83822226,81.56866081,0.582726738,5.663890219,154.0494975
1,54,1,5.97,16198,0.004074536,6.316163484,3.165983851,8.870847722,-12.22909601,20.71513049,32.37104676,59.69599124,0.359980443,3.808204016,120.1236765
1,54,1,5.97,16198,0.004193157,6.675033007,4.439399974,7.932273148,-9.374121891,19.1975901,41.52832516,71.79107052,0.451385491,4.779151075,140.8477853
1,54,1,5.97,16199,0.003826055,8.833079912,6.131153715,7.790838785,-9.029067819,13.98350887,36.85346879,74.73983604,0.384957088,5.63587351,100.7842947
1,54,1,5.93,16199,0.003681751,7.664818989,-0.863202753,9.53794657,-10.17014042,15.79142434,34.62652421,80.62782462,0.523921755,6.979480302,119.6814065
1,54,1,5.93,16199,0.003990409,5.224759785,4.217913032,10.68568376,-9.318284573,22.43223875,31.26034133,109.8161252,0.54724866,4.791000367,243.6088601
1,54,1,5.97,16199,0.004366848,6.726375775,8.04103177,6.557581679,-8.263170626,18.53529159,32.4722465,108.3799423,0.087474862,4.959013794,114.8941187
1,54,1,5.69,16294,0.004049946,14.32376215,16.87825351,7.045582279,-7.882037568,33.31070179,30.33602368,102.0037808,0.443449615,6.095631307,197.720151
1,54,1,6.01,16294,0.003611087,13.08951711,19.02620034,6.407461343,-6.096426499,8.725385032,33.76751077,102.0391762,0.460497937,5.360207875,212.5306686
1,54,1,4.95,16294,0.003034277,14.83011312,22.02860971,14.20869245,-8.281391,47.20453763,29.30928777,98.32074319,0.296340281,5.330776691,258.3714741
1,54,1,4.75,16304,0.003333713,10.13968299,22.05149248,5.358877276,-6.753608516,23.31232108,29.20092949,60.86995705,0.523388505,5.15709918,159.8928179
1,54,1,5.97,16304,0.003597794,8.616513227,13.11246335,8.861411891,-7.11800762,26.51043263,28.59420624,98.56158878,0.32681322,6.326881253,224.4682498
1,54,1,5.77,16304,0.003044069,12.80228382,22.12673356,6.280559456,-6.366185692,15.92550721,22.68901561,79.64161686,0.400837337,6.390420291,213.886162
1,54,1,5.69,16317,0.002738748,15.84118407,18.97301716,16.99656473,-9.471910071,41.87985296,28.06070274,70.93971526,0.636084597,4.42530819,128.0729539
1,54,1,5.97,16317,0.002959183,10.562761,5.759862885,15.8054273,-11.41925689,26.03050408,34.98195226,54.37878886,0.455396927,4.944216083,214.6558476
1,54,1,5.97,16317,0.003701766,11.00453764,7.136909339,15.26405702,-10.08233734,30.76571175,35.42920654,78.1810025,0.385517666,5.093794804,236.2879152
1,54,1,5.97,16317,0.003970977,13.18311684,14.17955316,13.30571052,-9.275045637,35.31630438,35.29834547,85.21806336,0.426085483,4.753243261,230.3321371
1,54,1,4.51,16418,0.002735382,20.68151306,18.60859353,14.37892188,-8.413969672,51.62297953,24.17559917,81.53619548,0.549757377,3.894074832,204.5383305
1,54,1,6.01,16418,0.00282071,18.10138188,25.68161724,9.175017621,-7.355538328,20.53301998,28.35204519,103.847486,0.462922483,4.971683106,182.2623875
